id_code,current_date,current_time,source_name,destination_name,train_name,target,country_code_source,longitude_source,latitude_source,mean_halt_times_source,country_code_destination,longitude_destination,latitude_destination,mean_halt_times_destination,current_year,current_week,current_day,is_weekend
fdpakvaezjgesbx,2016-09-23,07:04:27 AM,station$225,station$185,SZZTTY,medium,whber,4.489914,51.029883,91.372832369942,whber,4.432221,51.19923,421.64450867052,2016,38,Friday,False
ppjypqkfjfxwuia,2016-09-23,07:25:40 AM,station$214,station$222,SZZTTS,low,whber,4.482785,51.017648,306.52312138727996,whber,4.470937,50.977449,41.924855491329005,2016,38,Friday,False
ygfmmdtpzljozxl,2016-09-23,07:25:51 AM,station$214,station$222,SZZTTS,low,whber,4.482785,51.017648,306.52312138727996,whber,4.470937,50.977449,41.924855491329005,2016,38,Friday,False
xruiczpsrmthqzd,2016-09-23,07:30:03 AM,station$645,station$632,ICWAS,high,whber,3.255416,50.914326,33.202312138728,whber,3.264549,50.824506,153.11560693642,2016,38,Friday,False
koerchelhyjuegg,2016-09-23,07:33:35 AM,station$222,station$223,SZZTTS,low,whber,4.470937,50.977449,41.924855491329005,whber,4.45749,50.9584,51.239884393064,2016,38,Friday,False
hwqlqgogsnhrech,2016-09-23,07:33:48 AM,station$266,station$147,PTXAY,low,whber,4.715866,50.88228,351.9161849711,whber,4.356801,50.845658,634.16473988439,2016,38,Friday,False
bytgxlpelomiddu,2016-09-23,07:36:18 AM,station$223,station$96,SZZTTS,low,whber,4.45749,50.9584,51.239884393064,whber,4.432823,50.924583,130.41329479768999,2016,38,Friday,False
rwfmsngtmqlvfrx,2016-09-23,07:39:25 AM,station$493,station$162,SUTVTW,high,whber,4.047357,50.697272999999996,57.187861271676,whber,4.240634,50.733931,182.09826589595002,2016,38,Friday,False
ktejpwqxuvzoskg,2016-09-23,07:39:41 AM,station$96,station$92,SZZTTS,medium,whber,4.432823,50.924583,130.41329479768999,whber,4.4170739999999995,50.907495000000004,10.28323699422,2016,38,Friday,False
hhudbfvgfmlqlxt,2016-09-23,07:39:45 AM,station$92,station$89,SZZTTS,medium,whber,4.4170739999999995,50.907495000000004,10.28323699422,whber,4.378636,50.878513,135.04335260116002,2016,38,Friday,False
ftytkromylxwxkw,2016-09-23,07:42:54 AM,station$185,station$96,ICXXYS,high,whber,4.432221,51.19923,421.64450867052,whber,4.432823,50.924583,130.41329479768999,2016,38,Friday,False
fmqospxgfujitvz,2016-09-23,07:48:09 AM,station$200,station$178,LYSTS,low,whber,4.560614,51.135758,154.41329479768999,whber,4.421101,51.2172,467.98265895954,2016,38,Friday,False
qjbdejargtrbozl,2016-09-23,07:52:34 AM,station$130,station$162,ICZRYR,low,whber,4.360846,50.859663,640.26589595376,whber,4.240634,50.733931,182.09826589595002,2016,38,Friday,False
rcdowngyniztviq,2016-09-23,07:52:46 AM,station$130,station$162,ICZRYR,low,whber,4.360846,50.859663,640.26589595376,whber,4.240634,50.733931,182.09826589595002,2016,38,Friday,False
mekednvqaohbdiy,2016-09-23,07:52:46 AM,station$593,station$234,LYTTS,medium,whber,4.2213519999999995,51.126084999999996,24.453757225434,whber,4.240526,51.099225,24.453757225434,2016,38,Friday,False
nfhqypqxnpqxucx,2016-09-23,07:56:21 AM,station$137,station$136,SXYYTR,high,whber,4.222718,50.954958000000005,38.589595375723,whber,4.216965,50.933473,36.138728323699006,2016,38,Friday,False
ttrbkxjvfnpsukm,2016-09-23,07:56:24 AM,station$137,station$130,SXYYTR,high,whber,4.222718,50.954958000000005,38.589595375723,whber,4.360846,50.859663,640.26589595376,2016,38,Friday,False
nfrobvleajfhjuf,2016-09-23,07:56:32 AM,station$135,station$134,SXYYTR,high,whber,4.207985,50.906488,38.589595375723,whber,4.274541,50.890028,38.589595375723,2016,38,Friday,False
zyrrguihhocrbzp,2016-09-23,08:12:29 AM,station$247,station$147,PTXAU,high,whber,5.050031,50.993341,84.919075144509,whber,4.356801,50.845658,634.16473988439,2016,38,Friday,False
woyboiidljmkeiz,2016-09-23,08:17:48 AM,station$96,station$213,ICXWAU,low,whber,4.432823,50.924583,130.41329479768999,whber,4.893089,51.241021,48.526011560693995,2016,38,Friday,False
qcylupsgtwpkcwo,2016-09-23,09:21:59 AM,station$192,station$214,SZZRSZ,low,whber,4.465157,51.154114,31.939306358382,whber,4.482785,51.017648,306.52312138727996,2016,38,Friday,False
klfygwkhezrylko,2016-09-23,09:48:01 AM,station$643,station$632,PSRRY,medium,whber,3.1304119999999998,50.949025,35.274566473987996,whber,3.264549,50.824506,153.11560693642,2016,38,Friday,False
jvdkzjyijcnuyzr,2016-09-23,11:17:09 AM,station$188,station$185,LYUSZ,medium,whber,4.3902589999999995,51.197828,71.193641618497,whber,4.432221,51.19923,421.64450867052,2016,38,Friday,False
uracmdeuzeffzji,2016-09-23,12:16:36 PM,station$214,station$130,ICWVXX,high,whber,4.482785,51.017648,306.52312138727996,whber,4.360846,50.859663,640.26589595376,2016,38,Friday,False
mnalxiicyrwogcy,2016-09-23,12:24:57 PM,station$571,station$585,LTUX,low,whber,3.740591,51.056365,80.534682080925,whber,3.5745150000000003,51.181333,20.710982658960003,2016,38,Friday,False
hrdxmjzxjpbmkij,2016-09-23,02:45:07 PM,station$130,station$468,PSSAA,low,whber,4.360846,50.859663,640.26589595376,whber,3.9106940000000003,50.530496,88.51156069364201,2016,38,Friday,False
cabsvsgitlofzol,2016-09-23,03:00:27 PM,station$346,station$361,LWVUX,low,whber,4.733548000000001,50.439543,16.42774566474,whber,4.86222,50.468794,202.18786127168,2016,38,Friday,False
ectltvbpqtgfpqd,2016-09-23,03:00:38 PM,station$346,station$345,LWVUX,low,whber,4.733548000000001,50.439543,16.42774566474,whber,4.762368,50.443328,16.42774566474,2016,38,Friday,False
dxjnifaozmtxjlj,2016-09-23,03:01:04 PM,station$162,station$493,ICXYXU,high,whber,4.240634,50.733931,182.09826589595002,whber,4.047357,50.697272999999996,57.187861271676,2016,38,Friday,False
lshwrxthkuyfirj,2016-09-23,03:08:34 PM,station$281,station$291,ICXSZW,high,whber,5.566694999999999,50.62455,269.12427745665,whber,5.561131,50.640299,137.38439306358,2016,38,Friday,False
wsajltvqfltlywj,2016-09-23,03:08:42 PM,station$281,station$291,ICXSZW,high,whber,5.566694999999999,50.62455,269.12427745665,whber,5.561131,50.640299,137.38439306358,2016,38,Friday,False
btrbgjbblvomkci,2016-09-23,03:08:48 PM,station$281,station$291,ICXSZW,medium,whber,5.566694999999999,50.62455,269.12427745665,whber,5.561131,50.640299,137.38439306358,2016,38,Friday,False
xawewfizpoavury,2016-09-23,03:08:55 PM,station$281,station$291,ICXSZW,low,whber,5.566694999999999,50.62455,269.12427745665,whber,5.561131,50.640299,137.38439306358,2016,38,Friday,False
pedwrxordtxzrgo,2016-09-23,03:09:21 PM,station$417,station$439,ICXSZW,low,whber,4.394223,50.412171,123.60693641618,whber,4.438567,50.404709999999994,213.74566473988,2016,38,Friday,False
seosfqukjhkxaxd,2016-09-23,03:14:00 PM,station$493,station$494,ICXYXU,high,whber,4.047357,50.697272999999996,57.187861271676,whber,3.935863,50.662386,35.127167630058,2016,38,Friday,False
jxxosdqhiolakkb,2016-09-23,03:19:08 PM,station$494,station$514,ICXYXU,high,whber,3.935863,50.662386,35.127167630058,whber,3.777429,50.626932000000004,66.294797687861,2016,38,Friday,False
bonpuzrijhylptq,2016-09-23,03:33:07 PM,station$119,station$117,SSUXSV,medium,whber,4.6157449999999995,50.669793,79.942196531792,whber,4.56936,50.673667,253.4710982659,2016,38,Friday,False
xffcartamosgvxf,2016-09-23,03:33:35 PM,station$147,station$544,ICVXU,high,whber,4.356801,50.845658,634.16473988439,whber,3.710675,51.035896,309.01445086705,2016,38,Friday,False
vpwzntlqwthharo,2016-09-23,03:58:08 PM,station$117,station$106,ICYZXU,medium,whber,4.56936,50.673667,253.4710982659,whber,4.373673999999999,50.838943,142.60115606936,2016,38,Friday,False
empzqsdjmdxfcfq,2016-09-23,04:11:16 PM,station$147,station$439,ICWVXU,low,whber,4.356801,50.845658,634.16473988439,whber,4.438567,50.404709999999994,213.74566473988,2016,38,Friday,False
pwkznkgwfvqppvz,2016-09-23,04:21:11 PM,station$130,station$282,PSWWW,high,whber,4.360846,50.859663,640.26589595376,whber,5.509704,50.661208,53.239884393064,2016,38,Friday,False
rstjpmltfaogdjv,2016-09-23,04:24:31 PM,station$544,station$632,ICWXU,high,whber,3.710675,51.035896,309.01445086705,whber,3.264549,50.824506,153.11560693642,2016,38,Friday,False
mitvvpqbecwpsop,2016-09-23,04:34:50 PM,station$130,station$282,PSWWW,high,whber,4.360846,50.859663,640.26589595376,whber,5.509704,50.661208,53.239884393064,2016,38,Friday,False
mwhjdtynhihsaqd,2016-09-23,04:34:58 PM,station$178,station$571,ICTYX,low,whber,4.421101,51.2172,467.98265895954,whber,3.740591,51.056365,80.534682080925,2016,38,Friday,False
yrfvudvoqtdzqig,2016-09-23,04:36:07 PM,station$130,station$185,ICWVZV,high,whber,4.360846,50.859663,640.26589595376,whber,4.432221,51.19923,421.64450867052,2016,38,Friday,False
gxagciqmpcogcum,2016-09-23,04:47:29 PM,station$361,station$117,ICYWXT,high,whber,4.86222,50.468794,202.18786127168,whber,4.56936,50.673667,253.4710982659,2016,38,Friday,False
rdwtknwjtxolfii,2016-09-23,04:56:09 PM,station$643,station$644,ICSZU,medium,whber,3.1304119999999998,50.949025,35.274566473987996,whber,3.212088,50.921149,35.274566473987996,2016,38,Friday,False
bawhkrwtparnnxb,2016-09-23,05:11:22 PM,station$185,station$632,ICTZU,medium,whber,4.432221,51.19923,421.64450867052,whber,3.264549,50.824506,153.11560693642,2016,38,Friday,False
amwzmlfmdlwgdmp,2016-09-23,05:22:19 PM,station$150,station$486,ICZTXS,high,whber,4.336531,50.835707,686.61560693642,whber,4.137662000000001,50.605078999999996,160.14161849711002,2016,38,Friday,False
uxmfuspacxbexvy,2016-09-23,05:23:40 PM,station$130,station$147,ICYYXS,high,whber,4.360846,50.859663,640.26589595376,whber,4.356801,50.845658,634.16473988439,2016,38,Friday,False
ydautkiubvyaqax,2016-09-23,05:23:53 PM,station$150,station$627,ICYYXS,high,whber,4.336531,50.835707,686.61560693642,whber,4.095287,50.882531,82.965317919075,2016,38,Friday,False
xjojghktjpbgfob,2016-09-23,05:24:21 PM,station$130,station$147,ICYYXS,high,whber,4.360846,50.859663,640.26589595376,whber,4.356801,50.845658,634.16473988439,2016,38,Friday,False
mkrurcpgfgbzkfy,2016-09-23,05:24:30 PM,station$627,station$626,ICYYXS,medium,whber,4.095287,50.882531,82.965317919075,whber,4.071825,50.891925,156.13005780347,2016,38,Friday,False
pkepfpyxpdjcxck,2016-09-23,05:26:37 PM,station$150,station$486,ICZTXS,high,whber,4.336531,50.835707,686.61560693642,whber,4.137662000000001,50.605078999999996,160.14161849711002,2016,38,Friday,False
jkjujjjifswixfe,2016-09-23,05:26:43 PM,station$150,station$486,ICXWXS,high,whber,4.336531,50.835707,686.61560693642,whber,4.137662000000001,50.605078999999996,160.14161849711002,2016,38,Friday,False
qvwjytsenfaojqs,2016-09-23,05:26:50 PM,station$150,station$486,ICXTXS,high,whber,4.336531,50.835707,686.61560693642,whber,4.137662000000001,50.605078999999996,160.14161849711002,2016,38,Friday,False
rysvecmjqfurunu,2016-09-23,05:27:09 PM,station$150,station$486,ICXWXS,high,whber,4.336531,50.835707,686.61560693642,whber,4.137662000000001,50.605078999999996,160.14161849711002,2016,38,Friday,False
qmxoawwjysytteg,2016-09-23,05:29:29 PM,station$627,station$626,ICYYXS,medium,whber,4.095287,50.882531,82.965317919075,whber,4.071825,50.891925,156.13005780347,2016,38,Friday,False
obpnsxkfcheshoq,2016-09-23,05:30:48 PM,station$185,station$186,LYRUT,medium,whber,4.432221,51.19923,421.64450867052,whber,4.448437,51.182959999999994,67.687861271676,2016,38,Friday,False
pjgqwdqrehlrpin,2016-09-23,05:49:49 PM,station$147,station$130,ICXZZT,high,whber,4.356801,50.845658,634.16473988439,whber,4.360846,50.859663,640.26589595376,2016,38,Friday,False
xeiyxdumgwqwjwq,2016-09-23,05:49:59 PM,station$147,station$178,ICYAZU,high,whber,4.356801,50.845658,634.16473988439,whber,4.421101,51.2172,467.98265895954,2016,38,Friday,False
keshuwaubarxfyb,2016-09-23,05:54:17 PM,station$192,station$214,SZZTSR,low,whber,4.465157,51.154114,31.939306358382,whber,4.482785,51.017648,306.52312138727996,2016,38,Friday,False
smkhvlqybadufgv,2016-09-23,06:04:56 PM,station$130,station$149,SZZTTS,medium,whber,4.360846,50.859663,640.26589595376,whber,4.362051,50.852067,20.580924855491,2016,38,Friday,False
wkyspxollisnmhj,2016-09-23,06:05:00 PM,station$89,station$130,SZZTTS,medium,whber,4.378636,50.878513,135.04335260116002,whber,4.360846,50.859663,640.26589595376,2016,38,Friday,False
zotmfdyrdkalyvm,2016-09-23,06:48:56 PM,station$200,station$214,ICXWWZ,low,whber,4.560614,51.135758,154.41329479768999,whber,4.482785,51.017648,306.52312138727996,2016,38,Friday,False
vuzylxyzfdkhrdi,2016-09-23,07:02:17 PM,station$281,station$312,ICYWWA,high,whber,5.566694999999999,50.62455,269.12427745665,whber,5.457656,50.595308,56.190751445087,2016,38,Friday,False
hglpsoxmiznzkle,2016-09-23,07:04:18 PM,station$214,station$177,ICYUZS,medium,whber,4.482785,51.017648,306.52312138727996,whber,4.482076,50.896456,171.02023121387,2016,38,Friday,False
dnirkvdbebelaub,2016-09-23,07:25:06 PM,station$150,station$632,PSRAX,medium,whber,4.336531,50.835707,686.61560693642,whber,3.264549,50.824506,153.11560693642,2016,38,Friday,False
pecovjlauqtoxmf,2016-09-23,08:06:13 PM,station$150,station$11,THARWXT,low,whber,4.336531,50.835707,686.61560693642,zxdec,6.958823,50.942721,12.540462427746,2016,38,Friday,False
ubxxqqijeazznrw,2016-09-23,08:51:33 PM,station$150,station$544,ICZVWX,low,whber,4.336531,50.835707,686.61560693642,whber,3.710675,51.035896,309.01445086705,2016,38,Friday,False
msgclsslrvszdnj,2016-09-23,09:57:48 PM,station$247,station$266,ICYUWX,low,whber,5.050031,50.993341,84.919075144509,whber,4.715866,50.88228,351.9161849711,2016,38,Friday,False
rezejevakwqhdhs,2016-09-24,05:38:57 AM,station$178,station$130,ICXXYT,low,whber,4.421101,51.2172,467.98265895954,whber,4.360846,50.859663,640.26589595376,2016,38,Saturday,True
qqjeaeeauzwfcjb,2016-09-24,09:08:06 AM,station$177,station$156,ICWAWY,medium,whber,4.482076,50.896456,171.02023121387,whber,4.361997,50.74781,51.696531791907994,2016,38,Saturday,True
zwuyplvwqadikmr,2016-09-24,09:28:26 AM,station$361,station$150,ICYZXX,medium,whber,4.86222,50.468794,202.18786127168,whber,4.336531,50.835707,686.61560693642,2016,38,Saturday,True
aldhqjrphuxnqdu,2016-09-24,09:42:56 AM,station$261,station$205,ICWXXA,medium,whber,4.847585,51.188057,45.528901734104004,whber,4.829535,51.181513,101.30924855491,2016,38,Saturday,True
inbmgoxekoxumjr,2016-09-24,09:43:00 AM,station$205,station$200,ICWXXA,high,whber,4.829535,51.181513,101.30924855491,whber,4.560614,51.135758,154.41329479768999,2016,38,Saturday,True
yaofgckeqfojigl,2016-09-24,09:43:04 AM,station$200,station$185,ICWXXA,high,whber,4.560614,51.135758,154.41329479768999,whber,4.432221,51.19923,421.64450867052,2016,38,Saturday,True
pzyfxtafudbgymo,2016-09-24,09:43:07 AM,station$185,station$178,ICWXXA,high,whber,4.432221,51.19923,421.64450867052,whber,4.421101,51.2172,467.98265895954,2016,38,Saturday,True
mocqyjwkgiebxnn,2016-09-24,09:43:14 AM,station$260,station$261,ICWXXA,medium,whber,4.988608,51.168955,45.528901734104004,whber,4.847585,51.188057,45.528901734104004,2016,38,Saturday,True
jsfwrfojfytnwqg,2016-09-24,09:43:19 AM,station$259,station$260,ICWXXA,medium,whber,5.116336,51.19105,59.751445086705,whber,4.988608,51.168955,45.528901734104004,2016,38,Saturday,True
lscmwxgcudklydr,2016-09-24,09:43:22 AM,station$262,station$259,ICWXXA,low,whber,5.312031,51.211564,18.543352601156002,whber,5.116336,51.19105,59.751445086705,2016,38,Saturday,True
xobuygdlxriwtmb,2016-09-24,09:43:26 AM,station$263,station$262,ICWXXA,low,whber,5.422751,51.215618,18.543352601156002,whber,5.312031,51.211564,18.543352601156002,2016,38,Saturday,True
mkyrvhyterystkq,2016-09-24,10:07:20 AM,station$147,station$130,ICYVZA,low,whber,4.356801,50.845658,634.16473988439,whber,4.360846,50.859663,640.26589595376,2016,38,Saturday,True
wvddmyhpuhdbfel,2016-09-24,01:21:16 PM,station$602,station$544,LZSSX,medium,whber,3.8144099999999996,50.869102000000005,78.164739884393,whber,3.710675,51.035896,309.01445086705,2016,38,Saturday,True
szbbtymwuanbukb,2016-09-24,01:39:28 PM,station$334,station$322,ICVXU,low,whber,5.975381,50.659707,51.566473988439,whber,5.8549169999999995,50.588135,82.17341040462401,2016,38,Saturday,True
aqrfjpycrfwmmwz,2016-09-24,01:39:36 PM,station$322,station$281,ICVXU,low,whber,5.8549169999999995,50.588135,82.17341040462401,whber,5.566694999999999,50.62455,269.12427745665,2016,38,Saturday,True
znhwpnnidfmjelf,2016-09-24,03:25:57 PM,station$544,station$530,ICZVXT,low,whber,3.710675,51.035896,309.01445086705,whber,3.4478480000000005,51.092295,78.488439306358,2016,38,Saturday,True
jcwdprlpozsuent,2016-09-24,06:58:49 PM,station$528,station$544,LVUR,medium,whber,3.3298919999999996,51.128009000000006,29.765895953757,whber,3.710675,51.035896,309.01445086705,2016,38,Saturday,True
yulqsczzvftxvpb,2016-09-24,07:13:09 PM,station$544,station$547,XUWA,high,whber,3.710675,51.035896,309.01445086705,whber,3.650465,50.997063,66.78901734104,2016,38,Saturday,True
kaawmusjbnjjsnr,2016-09-24,07:13:13 PM,station$547,station$548,XUWA,high,whber,3.650465,50.997063,66.78901734104,whber,3.534432,50.978258000000004,44.722543352601,2016,38,Saturday,True
dkmfnaqvujxnkls,2016-09-24,07:17:01 PM,station$548,station$550,XUWA,medium,whber,3.534432,50.978258000000004,44.722543352601,whber,3.330341,50.990842,19.890173410404998,2016,38,Saturday,True
mjxnxawemymmjze,2016-09-24,07:27:51 PM,station$550,station$549,XUWA,medium,whber,3.330341,50.990842,19.890173410404998,whber,3.127212,51.025163,53.095375722543004,2016,38,Saturday,True
tyhlsayzneokgfm,2016-09-24,07:38:09 PM,station$549,station$555,XUWA,low,whber,3.127212,51.025163,53.095375722543004,whber,3.043459,51.025244,19.823699421965,2016,38,Saturday,True
kfbyiemxuouomfw,2016-09-24,07:58:24 PM,station$150,station$147,ICVZS,high,whber,4.336531,50.835707,686.61560693642,whber,4.356801,50.845658,634.16473988439,2016,38,Saturday,True
qnahrnicyqnutku,2016-09-24,09:34:00 PM,station$177,station$150,ICXUWW,high,whber,4.482076,50.896456,171.02023121387,whber,4.336531,50.835707,686.61560693642,2016,38,Saturday,True
dhnyzbfbnhxlueu,2016-09-24,09:40:32 PM,station$544,station$147,PTAAZ,high,whber,3.710675,51.035896,309.01445086705,whber,4.356801,50.845658,634.16473988439,2016,38,Saturday,True
gruvkuelgpvzssd,2016-09-25,01:28:50 AM,station$135,station$147,SXYYTR,high,whber,4.207985,50.906488,38.589595375723,whber,4.356801,50.845658,634.16473988439,2016,38,Sunday,True
qwxcplpufnzklfx,2016-09-25,02:22:53 AM,station$383,station$381,LVVVT,medium,whber,5.346289,50.222471999999996,25.346820809249,whber,5.313892,50.202821,65.367052023121,2016,38,Sunday,True
lmcwwzsmvqqdash,2016-09-25,02:23:04 AM,station$381,station$147,ICYZXZ,high,whber,5.313892,50.202821,65.367052023121,whber,4.356801,50.845658,634.16473988439,2016,38,Sunday,True
wntflvskqthkzkl,2016-09-25,08:21:00 AM,station$178,station$185,ICYRAS,low,whber,4.421101,51.2172,467.98265895954,whber,4.432221,51.19923,421.64450867052,2016,38,Sunday,True
tfsjierdnkoxyuz,2016-09-25,08:31:55 AM,station$266,station$130,ICVXV,low,whber,4.715866,50.88228,351.9161849711,whber,4.360846,50.859663,640.26589595376,2016,38,Sunday,True
okgmdvrgobsoyvp,2016-09-25,10:17:23 AM,station$544,station$150,ICVAR,high,whber,3.710675,51.035896,309.01445086705,whber,4.336531,50.835707,686.61560693642,2016,38,Sunday,True
bopnywqoykibipa,2016-09-25,01:19:34 PM,station$168,station$108,SVXXUA,low,whber,4.266487000000001,50.7519,37.742774566474,whber,4.389513,50.822187,102.76589595376,2016,38,Sunday,True
lsjkptnegkxobzg,2016-09-25,01:29:33 PM,station$371,station$361,PTUUY,low,whber,4.908182,50.260721000000004,38.520231213873004,whber,4.86222,50.468794,202.18786127168,2016,38,Sunday,True
hubyvlhxblugvrj,2016-09-25,02:13:14 PM,station$2,station$3,EURRZAS,medium,logbp,-0.1260606,51.531039899999996,0.0,logbp,0.32106999999999997,51.44304,0.0,2016,38,Sunday,True
thmgrsaeckzelxu,2016-09-25,03:09:21 PM,station$214,station$147,ICYAXA,high,whber,4.482785,51.017648,306.52312138727996,whber,4.356801,50.845658,634.16473988439,2016,38,Sunday,True
xrubgrrqmpccwxg,2016-09-25,03:09:33 PM,station$214,station$147,ICWVYR,high,whber,4.482785,51.017648,306.52312138727996,whber,4.356801,50.845658,634.16473988439,2016,38,Sunday,True
izylwbfxxbwhjhe,2016-09-25,04:57:56 PM,station$439,station$449,ICXRZS,high,whber,4.438567,50.404709999999994,213.74566473988,whber,4.535956,50.191639,31.239884393064,2016,38,Sunday,True
zmttbkzmvsnfsjs,2016-09-25,05:09:11 PM,station$277,station$241,PTXZZ,high,whber,4.92581,50.80802,77.364161849711,whber,5.327627,50.930822,180.59826589595002,2016,38,Sunday,True
wtcjibkxhwfsxdm,2016-09-25,05:15:16 PM,station$544,station$281,ICVZU,medium,whber,3.710675,51.035896,309.01445086705,whber,5.566694999999999,50.62455,269.12427745665,2016,38,Sunday,True
krwumltheoqjduw,2016-09-25,06:01:03 PM,station$150,station$544,ICVXS,medium,whber,4.336531,50.835707,686.61560693642,whber,3.710675,51.035896,309.01445086705,2016,38,Sunday,True
mocnwevunsmbudu,2016-09-25,06:02:51 PM,station$214,station$215,LSSR,medium,whber,4.482785,51.017648,306.52312138727996,whber,4.359121,51.010843,23.023121387283002,2016,38,Sunday,True
fdolfibkgdlrbci,2016-09-25,06:12:26 PM,station$525,station$147,ICVZS,medium,whber,3.216726,51.197226,164.41907514451,whber,4.356801,50.845658,634.16473988439,2016,38,Sunday,True
peklqydnfujnmlg,2016-09-25,07:00:12 PM,station$525,station$147,ICZVZS,high,whber,3.216726,51.197226,164.41907514451,whber,4.356801,50.845658,634.16473988439,2016,38,Sunday,True
wytrgyqytagdlec,2016-09-25,07:09:30 PM,station$185,station$266,PSYYX,high,whber,4.432221,51.19923,421.64450867052,whber,4.715866,50.88228,351.9161849711,2016,38,Sunday,True
dqnkjuotcszpcwc,2016-09-25,07:57:55 PM,station$525,station$130,ICZVZR,high,whber,3.216726,51.197226,164.41907514451,whber,4.360846,50.859663,640.26589595376,2016,38,Sunday,True
pedsjocyazjsrzd,2016-09-25,08:24:39 PM,station$465,station$150,ICXTYY,high,whber,3.942542,50.453854,146.69653179191002,whber,4.336531,50.835707,686.61560693642,2016,38,Sunday,True
lsikozcxkvoeowf,2016-09-25,08:49:04 PM,station$525,station$530,ICZVZR,high,whber,3.216726,51.197226,164.41907514451,whber,3.4478480000000005,51.092295,78.488439306358,2016,38,Sunday,True
vynnlwnmoxvjnqb,2016-09-25,08:49:08 PM,station$530,station$544,ICZVZR,high,whber,3.4478480000000005,51.092295,78.488439306358,whber,3.710675,51.035896,309.01445086705,2016,38,Sunday,True
nguyotuxodbdajz,2016-09-25,08:49:13 PM,station$544,station$150,ICZVZR,medium,whber,3.710675,51.035896,309.01445086705,whber,4.336531,50.835707,686.61560693642,2016,38,Sunday,True
kffkikikqsemwcr,2016-09-25,09:51:45 PM,station$496,station$508,PTSUY,high,whber,3.8202529999999997,50.442859999999996,71.514450867052,whber,3.3969419999999997,50.613134,109.78901734104,2016,38,Sunday,True
xkhjsqkzltrsutm,2016-09-25,10:46:41 PM,station$156,station$147,SZZTVT,low,whber,4.361997,50.74781,51.696531791907994,whber,4.356801,50.845658,634.16473988439,2016,38,Sunday,True
nucaxygzzpetwni,2016-09-25,10:50:04 PM,station$156,station$147,SZZTVT,high,whber,4.361997,50.74781,51.696531791907994,whber,4.356801,50.845658,634.16473988439,2016,38,Sunday,True
vsjxjxbypdpxrcp,2016-09-26,01:42:15 AM,station$486,station$150,PTSAY,high,whber,4.137662000000001,50.605078999999996,160.14161849711002,whber,4.336531,50.835707,686.61560693642,2016,39,Monday,False
tlebnhhzfrhmxnn,2016-09-26,02:31:04 AM,station$182,station$130,ICXXYR,medium,whber,4.434154,51.281626,45.696531791907994,whber,4.360846,50.859663,640.26589595376,2016,39,Monday,False
wtawzfzathqswnd,2016-09-26,06:26:29 AM,station$282,station$130,PTWWW,high,whber,5.509704,50.661208,53.239884393064,whber,4.360846,50.859663,640.26589595376,2016,39,Monday,False
rwtmqvbbwrrtsfn,2016-09-26,06:43:39 AM,station$241,station$247,PTXAV,low,whber,5.327627,50.930822,180.59826589595002,whber,5.050031,50.993341,84.919075144509,2016,39,Monday,False
qldfajezsvssbau,2016-09-26,06:44:14 AM,station$480,station$465,ICXSYT,medium,whber,4.190608999999999,50.464974,113.46242774566002,whber,3.942542,50.453854,146.69653179191002,2016,39,Monday,False
rflkkztkdrlslwm,2016-09-26,06:47:53 AM,station$495,station$150,SYXTVU,medium,whber,4.205729,50.691708,76.80057803468199,whber,4.336531,50.835707,686.61560693642,2016,39,Monday,False
jtpfyljoctvzdku,2016-09-26,06:52:20 AM,station$245,station$272,ICYYYR,medium,whber,5.50938,50.868643,49.945086705201994,whber,4.824043,50.984406,123.80057803468,2016,39,Monday,False
ommupegbnzyyszf,2016-09-26,06:56:19 AM,station$241,station$247,PTYZV,high,whber,5.327627,50.930822,180.59826589595002,whber,5.050031,50.993341,84.919075144509,2016,39,Monday,False
sdqybllgabcdnob,2016-09-26,06:56:24 AM,station$247,station$209,PTYZV,high,whber,5.050031,50.993341,84.919075144509,whber,4.708235,51.074146,53.060693641618,2016,39,Monday,False
zzetmasdwopehei,2016-09-26,06:56:27 AM,station$209,station$200,PTYZV,high,whber,4.708235,51.074146,53.060693641618,whber,4.560614,51.135758,154.41329479768999,2016,39,Monday,False
szuywjiagrkalyd,2016-09-26,06:56:32 AM,station$200,station$185,PTYZV,high,whber,4.560614,51.135758,154.41329479768999,whber,4.432221,51.19923,421.64450867052,2016,39,Monday,False
vgvugdlopjzseth,2016-09-26,06:56:36 AM,station$185,station$178,PTYZV,high,whber,4.432221,51.19923,421.64450867052,whber,4.421101,51.2172,467.98265895954,2016,39,Monday,False
ajiudannxcrpsta,2016-09-26,07:00:09 AM,station$150,station$160,ICYAYS,low,whber,4.336531,50.835707,686.61560693642,whber,4.375526,50.684778,98.78612716763,2016,39,Monday,False
otxbkgyqoqadfhs,2016-09-26,07:00:19 AM,station$150,station$160,SZZRTS,high,whber,4.336531,50.835707,686.61560693642,whber,4.375526,50.684778,98.78612716763,2016,39,Monday,False
prabymczizvqzsu,2016-09-26,07:18:54 AM,station$576,station$219,LVVU,high,whber,4.101426999999999,51.022781,101.87283236994,whber,4.153492,51.019436999999996,17.020231213873,2016,39,Monday,False
plcxjzrxshimnqv,2016-09-26,07:31:52 AM,station$117,station$114,SSUVSA,low,whber,4.56936,50.673667,253.4710982659,whber,4.514832,50.725697,30.734104046243,2016,39,Monday,False
