order_date,route_no,from_stop,to_stop,departure_time,travel_date,passengers_booked_index
1/3/2016 0:00,8192,2655,2790,19:00:00,8/4/2016 0:00,0.6426
27-10-2015 00:00,9288,2655,2790,18:30:00,28-10-2015 00:00,5.14269
19-01-2016 00:00,9288,2655,2790,18:30:00,18-02-2016 00:00,0.6426
28-10-2015 00:00,9288,2655,2790,18:30:00,28-10-2015 00:00,5.14269
27-10-2015 00:00,8192,2655,2790,19:00:00,30-10-2015 00:00,5.14269
29-10-2015 00:00,8192,2655,2790,19:00:00,30-10-2015 00:00,4.49982
28-10-2015 00:00,8192,2655,2790,19:00:00,30-10-2015 00:00,3.85695
13-10-2015 00:00,9288,2655,2790,18:30:00,14-10-2015 00:00,5.14269
19-01-2016 00:00,8192,2655,2790,19:00:00,3/3/2016 0:00,1.28547
3/11/2015 0:00,8192,2655,2790,19:00:00,7/11/2015 0:00,0.6426
5/11/2015 0:00,9288,2655,2790,18:30:00,5/11/2015 0:00,5.78556
7/11/2015 0:00,8192,2655,2790,19:00:00,7/11/2015 0:00,8.35704
20-10-2015 00:00,8192,2655,2790,19:00:00,23-10-2015 00:00,4.49982
19-10-2015 00:00,8192,2655,2790,19:00:00,23-10-2015 00:00,1.28547
19-10-2015 00:00,9288,2655,2790,18:30:00,12/11/2015 0:00,1.28547
8/3/2016 0:00,8192,2655,2790,19:00:00,15-04-2016 00:00,0.6426
21-10-2015 00:00,8192,2655,2790,19:00:00,7/11/2015 0:00,0.6426
22-10-2015 00:00,8192,2655,2790,19:00:00,14-11-2015 00:00,0.6426
22-10-2015 00:00,8192,2655,2790,19:00:00,21-11-2015 00:00,1.28547
24-10-2015 00:00,8192,2655,2790,19:00:00,14-11-2015 00:00,1.28547
8/11/2015 0:00,8192,2655,2790,19:00:00,14-11-2015 00:00,1.28547
11/11/2015 0:00,9288,2655,2790,18:30:00,19-11-2015 00:00,1.28547
25-10-2015 00:00,9288,2655,2790,18:30:00,5/11/2015 0:00,0.6426
27-10-2015 00:00,9288,2655,2790,18:30:00,12/11/2015 0:00,0.6426
12/10/2015 0:00,8192,2655,2790,19:00:00,16-10-2015 00:00,7.0713
20-04-2016 00:00,8192,2655,2790,19:00:00,17-06-2016 00:00,0.6426
11/11/2015 0:00,9288,2655,2790,18:30:00,16-12-2015 00:00,0.6426
13-11-2015 00:00,9288,2655,2790,18:30:00,16-12-2015 00:00,0.6426
6/1/2016 0:00,8192,2655,2790,19:00:00,13-02-2016 00:00,0.6426
21-10-2015 00:00,8192,2655,2790,19:00:00,11/12/2015 0:00,1.28547
25-10-2015 00:00,8192,2655,2790,19:00:00,11/12/2015 0:00,0.6426
2/11/2015 0:00,9288,2655,2790,18:30:00,9/12/2015 0:00,0.6426
13-10-2015 00:00,8192,2655,2790,19:00:00,16-10-2015 00:00,3.85695
14-11-2015 00:00,8192,2655,2790,19:00:00,14-11-2015 00:00,5.78556
13-11-2015 00:00,8192,2655,2790,19:00:00,14-11-2015 00:00,8.35704
29-10-2015 00:00,9288,2655,2790,18:30:00,12/11/2015 0:00,1.28547
3/11/2015 0:00,9288,2655,2790,18:30:00,23-12-2015 00:00,0.6426
16-10-2015 00:00,9288,2655,2790,18:30:00,23-12-2015 00:00,0.6426
22-11-2015 00:00,8192,2655,2790,19:00:00,25-12-2015 00:00,0.6426
25-11-2015 00:00,8192,2655,2790,19:00:00,25-12-2015 00:00,1.92834
25-10-2015 00:00,8192,2655,2790,19:00:00,25-12-2015 00:00,1.28547
8/11/2015 0:00,8192,2655,2790,19:00:00,25-12-2015 00:00,0.6426
15-11-2015 00:00,8192,2655,2790,19:00:00,25-12-2015 00:00,0.6426
8/12/2015 0:00,9288,2655,2790,18:30:00,4/2/2016 0:00,0.6426
1/2/2016 0:00,9288,2655,2790,18:30:00,8/3/2016 0:00,0.6426
15-10-2015 00:00,8192,2655,2790,19:00:00,14-11-2015 00:00,0.6426
4/11/2015 0:00,9288,2655,2790,18:30:00,12/11/2015 0:00,0.6426
28-10-2015 00:00,8192,2655,2790,19:00:00,7/11/2015 0:00,1.92834
26-11-2015 00:00,9288,2655,2790,18:30:00,7/1/2016 0:00,4.49982
20-03-2016 00:00,8192,2655,2790,19:00:00,22-04-2016 00:00,0.6426
9/11/2015 0:00,9288,2655,2790,18:30:00,19-11-2015 00:00,1.92834
10/11/2015 0:00,9288,2655,2790,18:30:00,12/11/2015 0:00,3.21408
11/11/2015 0:00,9288,2655,2790,18:30:00,12/11/2015 0:00,3.21408
20-10-2015 00:00,8192,2655,2790,19:00:00,30-10-2015 00:00,0.6426
12/11/2015 0:00,9288,2655,2790,18:30:00,9/12/2015 0:00,0.6426
24-10-2015 00:00,9288,2655,2790,18:30:00,5/11/2015 0:00,0.6426
14-11-2015 00:00,9288,2655,2790,18:30:00,19-11-2015 00:00,2.57121
13-11-2015 00:00,9288,2655,2790,18:30:00,19-11-2015 00:00,0.6426
24-10-2015 00:00,8192,2655,2790,19:00:00,7/11/2015 0:00,1.28547
15-11-2015 00:00,8192,2655,2790,19:00:00,21-11-2015 00:00,1.28547
27-11-2015 00:00,9288,2655,2790,18:30:00,2/12/2015 0:00,4.49982
8/11/2015 0:00,9288,2655,2790,18:30:00,26-11-2015 00:00,1.28547
9/11/2015 0:00,9288,2655,2790,18:30:00,12/11/2015 0:00,1.92834
16-11-2015 00:00,9288,2655,2790,18:30:00,26-11-2015 00:00,0.6426
28-10-2015 00:00,9288,2655,2790,18:30:00,5/11/2015 0:00,0.6426
17-11-2015 00:00,9288,2655,2790,18:30:00,19-11-2015 00:00,3.21408
16-04-2016 00:00,8192,2655,2790,19:00:00,26-05-2016 00:00,0.6426
20-04-2016 00:00,8192,2655,2790,19:00:00,26-05-2016 00:00,0.6426
3/4/2016 0:00,8192,2655,2790,19:00:00,26-05-2016 00:00,0.6426
6/4/2016 0:00,8192,2655,2790,19:00:00,26-05-2016 00:00,0.6426
11/4/2016 0:00,8192,2655,2790,19:00:00,26-05-2016 00:00,0.6426
12/4/2016 0:00,8192,2655,2790,19:00:00,26-05-2016 00:00,0.6426
13-11-2015 00:00,9288,2655,2790,18:30:00,26-11-2015 00:00,0.6426
1/12/2015 0:00,8192,2655,2790,19:00:00,4/12/2015 0:00,1.92834
3/11/2015 0:00,9288,2655,2790,18:30:00,5/11/2015 0:00,5.78556
22-11-2015 00:00,8192,2655,2790,19:00:00,28-11-2015 00:00,4.49982
5/11/2015 0:00,8192,2655,2790,19:00:00,14-11-2015 00:00,1.28547
6/11/2015 0:00,8192,2655,2790,19:00:00,14-11-2015 00:00,0.6426
2/12/2015 0:00,8192,2655,2790,19:00:00,11/12/2015 0:00,0.6426
2/12/2015 0:00,9288,2655,2790,18:30:00,2/12/2015 0:00,11.57139
9/11/2015 0:00,9288,2655,2790,18:30:00,26-11-2015 00:00,0.6426
18-11-2015 00:00,8192,2655,2790,19:00:00,21-11-2015 00:00,1.92834
20-11-2015 00:00,8192,2655,2790,19:00:00,21-11-2015 00:00,1.28547
25-11-2015 00:00,8192,2655,2790,19:00:00,28-11-2015 00:00,0.6426
4/12/2015 0:00,8192,2655,2790,19:00:00,18-12-2015 00:00,0.6426
24-04-2016 00:00,8192,2655,2790,19:00:00,3/6/2016 0:00,0.6426
21-11-2015 00:00,8192,2655,2790,19:00:00,4/12/2015 0:00,0.6426
22-11-2015 00:00,8192,2655,2790,19:00:00,18-12-2015 00:00,0.6426
25-11-2015 00:00,9288,2655,2790,18:30:00,26-11-2015 00:00,3.21408
7/12/2015 0:00,9288,2655,2790,18:30:00,16-12-2015 00:00,0.6426
7/12/2015 0:00,8192,2655,2790,19:00:00,18-12-2015 00:00,3.21408
11/12/2015 0:00,9288,2655,2790,18:30:00,23-12-2015 00:00,1.28547
30-11-2015 00:00,8192,2655,2790,19:00:00,4/12/2015 0:00,5.14269
30-11-2015 00:00,9288,2655,2790,18:30:00,2/12/2015 0:00,2.57121
1/12/2015 0:00,9288,2655,2790,18:30:00,2/12/2015 0:00,2.57121
15-03-2016 00:00,8192,2655,2790,19:00:00,29-04-2016 00:00,0.6426
17-11-2015 00:00,9288,2655,2790,18:30:00,26-11-2015 00:00,1.28547
13-12-2015 00:00,9288,2655,2790,18:30:00,16-12-2015 00:00,4.49982
13-12-2015 00:00,8192,2655,2790,19:00:00,18-12-2015 00:00,1.28547
12/12/2015 0:00,8192,2655,2790,19:00:00,18-12-2015 00:00,3.21408
13-12-2015 00:00,8192,2655,2790,19:00:00,9/1/2016 0:00,0.6426
3/12/2015 0:00,8192,2655,2790,19:00:00,4/12/2015 0:00,5.14269
4/12/2015 0:00,8192,2655,2790,19:00:00,11/12/2015 0:00,0.6426
22-11-2015 00:00,8192,2655,2790,19:00:00,11/12/2015 0:00,0.6426
15-12-2015 00:00,9288,2655,2790,18:30:00,16-12-2015 00:00,7.0713
14-12-2015 00:00,9288,2655,2790,18:30:00,16-12-2015 00:00,7.0713
1/12/2015 0:00,9288,2655,2790,18:30:00,9/12/2015 0:00,0.6426
9/12/2015 0:00,8192,2655,2790,19:00:00,11/12/2015 0:00,1.28547
16-12-2015 00:00,8192,2655,2790,19:00:00,18-12-2015 00:00,5.78556
5/12/2015 0:00,8192,2655,2790,19:00:00,11/12/2015 0:00,2.57121
23-11-2015 00:00,8192,2655,2790,19:00:00,28-11-2015 00:00,0.6426
11/12/2015 0:00,8192,2655,2790,19:00:00,11/12/2015 0:00,4.49982
11/12/2015 0:00,9288,2655,2790,18:30:00,30-12-2015 00:00,1.28547
18-12-2015 00:00,8192,2655,2790,19:00:00,18-12-2015 00:00,3.21408
17-12-2015 00:00,8192,2655,2790,19:00:00,18-12-2015 00:00,4.49982
18-12-2015 00:00,9288,2655,2790,18:30:00,7/1/2016 0:00,0.6426
21-12-2015 00:00,9288,2655,2790,18:30:00,23-12-2015 00:00,1.28547
6/12/2015 0:00,8192,2655,2790,19:00:00,25-12-2015 00:00,0.6426
10/12/2015 0:00,9288,2655,2790,18:30:00,16-12-2015 00:00,3.85695
11/12/2015 0:00,8192,2655,2790,19:00:00,2/1/2016 0:00,0.6426
25-12-2015 00:00,8192,2655,2790,19:00:00,25-12-2015 00:00,14.78547
29-11-2015 00:00,8192,2655,2790,19:00:00,18-12-2015 00:00,0.6426
30-11-2015 00:00,9288,2655,2790,18:30:00,9/12/2015 0:00,1.28547
25-12-2015 00:00,8192,2655,2790,19:00:00,16-01-2016 00:00,0.6426
2/12/2015 0:00,8192,2655,2790,19:00:00,25-12-2015 00:00,1.28547
29-12-2015 00:00,9288,2655,2790,18:30:00,30-12-2015 00:00,2.57121
19-12-2015 00:00,9288,2655,2790,18:30:00,30-12-2015 00:00,1.92834
14-12-2015 00:00,9288,2655,2790,18:30:00,23-12-2015 00:00,0.6426
20-12-2015 00:00,9288,2655,2790,18:30:00,23-12-2015 00:00,1.28547
15-12-2015 00:00,8192,2655,2790,19:00:00,18-12-2015 00:00,3.21408
8/12/2015 0:00,9288,2655,2790,18:30:00,23-12-2015 00:00,1.92834
23-12-2015 00:00,8192,2655,2790,19:00:00,2/1/2016 0:00,1.92834
19-12-2015 00:00,8192,2655,2790,19:00:00,25-12-2015 00:00,0.6426
14-12-2015 00:00,8192,2655,2790,19:00:00,18-12-2015 00:00,1.28547
26-12-2015 00:00,8192,2655,2790,19:00:00,9/1/2016 0:00,0.6426
28-12-2015 00:00,8192,2655,2790,19:00:00,9/1/2016 0:00,0.6426
30-12-2015 00:00,9288,2655,2790,18:30:00,30-12-2015 00:00,14.1426
24-12-2015 00:00,9288,2655,2790,18:30:00,30-12-2015 00:00,0.6426
26-12-2015 00:00,9288,2655,2790,18:30:00,30-12-2015 00:00,1.28547
25-12-2015 00:00,8192,2655,2790,19:00:00,9/1/2016 0:00,0.6426
18-12-2015 00:00,9288,2655,2790,18:30:00,23-12-2015 00:00,0.6426
1/1/2016 0:00,9288,2655,2790,18:30:00,7/1/2016 0:00,1.28547
12/1/2016 0:00,9288,2655,2790,18:30:00,11/2/2016 0:00,0.6426
30-12-2015 00:00,8192,2655,2790,19:00:00,2/1/2016 0:00,2.57121
29-12-2015 00:00,8192,2655,2790,19:00:00,2/1/2016 0:00,4.49982
1/1/2016 0:00,8192,2655,2790,19:00:00,9/1/2016 0:00,1.28547
1/1/2016 0:00,8192,2655,2790,19:00:00,2/1/2016 0:00,5.14269
29-12-2015 00:00,8192,2655,2790,19:00:00,9/1/2016 0:00,2.57121
29-02-2016 00:00,8192,2655,2790,19:00:00,1/4/2016 0:00,0.6426
24-12-2015 00:00,8192,2655,2790,19:00:00,25-12-2015 00:00,0.6426
2/1/2016 0:00,8192,2655,2790,19:00:00,2/1/2016 0:00,7.71417
29-12-2015 00:00,9288,2655,2790,18:30:00,7/1/2016 0:00,2.57121
5/1/2016 0:00,9288,2655,2790,18:30:00,7/1/2016 0:00,1.28547
3/1/2016 0:00,8192,2655,2790,19:00:00,9/1/2016 0:00,3.21408
7/1/2016 0:00,8192,2655,2790,19:00:00,9/1/2016 0:00,6.42843
3/1/2016 0:00,9288,2655,2790,18:30:00,7/1/2016 0:00,0.6426
7/1/2016 0:00,8192,2655,2790,19:00:00,16-01-2016 00:00,1.28547
8/1/2016 0:00,8192,2655,2790,19:00:00,30-01-2016 00:00,1.28547
9/1/2016 0:00,8192,2655,2790,19:00:00,9/1/2016 0:00,3.85695
6/1/2016 0:00,8192,2655,2790,19:00:00,16-01-2016 00:00,0.6426
10/1/2016 0:00,8192,2655,2790,19:00:00,30-01-2016 00:00,1.28547
7/1/2016 0:00,8192,2655,2790,19:00:00,23-01-2016 00:00,0.6426
3/2/2016 0:00,9288,2655,2790,18:30:00,1/3/2016 0:00,1.28547
11/1/2016 0:00,8192,2655,2790,19:00:00,16-01-2016 00:00,5.78556
4/1/2016 0:00,8192,2655,2790,19:00:00,16-01-2016 00:00,0.6426
7/1/2016 0:00,9288,2655,2790,18:30:00,28-01-2016 00:00,0.6426
11/1/2016 0:00,9288,2655,2790,18:30:00,14-01-2016 00:00,7.0713
6/1/2016 0:00,9288,2655,2790,18:30:00,7/1/2016 0:00,8.99991
9/1/2016 0:00,9288,2655,2790,18:30:00,4/2/2016 0:00,1.28547
14-01-2016 00:00,8192,2655,2790,19:00:00,16-01-2016 00:00,3.21408
14-01-2016 00:00,8192,2655,2790,19:00:00,23-01-2016 00:00,1.92834
6/2/2016 0:00,9288,2655,2790,18:30:00,8/3/2016 0:00,1.92834
5/1/2016 0:00,8192,2655,2790,19:00:00,23-01-2016 00:00,1.28547
13-01-2016 00:00,8192,2655,2790,19:00:00,16-01-2016 00:00,1.92834
13-01-2016 00:00,8192,2655,2790,19:00:00,30-01-2016 00:00,1.28547
16-01-2016 00:00,9288,2655,2790,18:30:00,21-01-2016 00:00,1.28547
10/1/2016 0:00,8192,2655,2790,19:00:00,6/2/2016 0:00,1.28547
7/1/2016 0:00,9288,2655,2790,18:30:00,14-01-2016 00:00,0.6426
17-01-2016 00:00,9288,2655,2790,18:30:00,21-01-2016 00:00,5.14269
17-01-2016 00:00,8192,2655,2790,19:00:00,23-01-2016 00:00,2.57121
18-01-2016 00:00,9288,2655,2790,18:30:00,21-01-2016 00:00,1.92834
18-01-2016 00:00,8192,2655,2790,19:00:00,23-01-2016 00:00,3.21408
18-01-2016 00:00,9288,2655,2790,18:30:00,28-01-2016 00:00,0.6426
19-01-2016 00:00,8192,2655,2790,19:00:00,23-01-2016 00:00,1.92834
20-01-2016 00:00,8192,2655,2790,19:00:00,6/2/2016 0:00,0.6426
21-01-2016 00:00,9288,2655,2790,18:30:00,21-01-2016 00:00,8.99991
21-01-2016 00:00,8192,2655,2790,19:00:00,23-01-2016 00:00,3.85695
21-01-2016 00:00,63916,2790,2655,11:00:00,3/2/2016 0:00,0.6426
19-01-2016 00:00,9288,2655,2790,18:30:00,28-01-2016 00:00,0.6426
21-01-2016 00:00,63916,2790,2655,11:00:00,28-01-2016 00:00,1.28547
22-01-2016 00:00,63912,2655,2790,11:00:00,25-01-2016 00:00,2.57121
24-01-2016 00:00,63912,2655,2790,11:00:00,27-01-2016 00:00,1.92834
24-01-2016 00:00,63912,2655,2790,11:00:00,26-01-2016 00:00,1.92834
25-01-2016 00:00,63916,2790,2655,11:00:00,25-01-2016 00:00,5.14269
24-01-2016 00:00,8192,2655,2790,19:00:00,30-01-2016 00:00,1.92834
22-01-2016 00:00,63916,2790,2655,11:00:00,25-01-2016 00:00,2.57121
23-01-2016 00:00,8192,2655,2790,19:00:00,23-01-2016 00:00,7.0713
22-01-2016 00:00,8192,2655,2790,19:00:00,23-01-2016 00:00,1.92834
23-01-2016 00:00,63916,2790,2655,11:00:00,24-01-2016 00:00,4.49982
22-01-2016 00:00,8192,2655,2790,19:00:00,30-01-2016 00:00,1.28547
23-01-2016 00:00,63912,2655,2790,11:00:00,26-01-2016 00:00,1.92834
23-01-2016 00:00,63912,2655,2790,11:00:00,24-01-2016 00:00,7.0713
23-01-2016 00:00,8192,2655,2790,19:00:00,6/2/2016 0:00,0.6426
24-01-2016 00:00,63912,2655,2790,11:00:00,25-01-2016 00:00,0.6426
23-01-2016 00:00,8192,2655,2790,19:00:00,30-01-2016 00:00,0.6426
27-01-2016 00:00,63912,2655,2790,11:00:00,28-01-2016 00:00,5.78556
26-01-2016 00:00,8192,2655,2790,19:00:00,30-01-2016 00:00,2.57121
27-01-2016 00:00,8192,2655,2790,19:00:00,30-01-2016 00:00,1.92834
25-01-2016 00:00,63912,2655,2790,11:00:00,28-01-2016 00:00,3.21408
27-01-2016 00:00,9288,2655,2790,18:30:00,28-01-2016 00:00,5.78556
23-01-2016 00:00,9288,2655,2790,18:30:00,28-01-2016 00:00,0.6426
25-01-2016 00:00,9288,2655,2790,18:30:00,4/2/2016 0:00,0.6426
25-01-2016 00:00,8192,2655,2790,19:00:00,13-02-2016 00:00,2.57121
26-01-2016 00:00,9288,2655,2790,18:30:00,28-01-2016 00:00,3.21408
27-01-2016 00:00,63916,2790,2655,11:00:00,1/2/2016 0:00,2.57121
25-01-2016 00:00,8192,2655,2790,19:00:00,30-01-2016 00:00,0.6426
25-01-2016 00:00,63912,2655,2790,11:00:00,4/2/2016 0:00,0.6426
26-01-2016 00:00,63912,2655,2790,11:00:00,31-01-2016 00:00,6.42843
27-01-2016 00:00,63916,2790,2655,11:00:00,28-01-2016 00:00,8.99991
27-01-2016 00:00,63916,2790,2655,11:00:00,31-01-2016 00:00,0.6426
26-01-2016 00:00,63912,2655,2790,11:00:00,4/2/2016 0:00,1.28547
29-01-2016 00:00,8192,2655,2790,19:00:00,30-01-2016 00:00,1.28547
29-01-2016 00:00,63916,2790,2655,11:00:00,1/2/2016 0:00,2.57121
29-01-2016 00:00,8192,2655,2790,19:00:00,6/2/2016 0:00,1.92834
28-01-2016 00:00,9288,2655,2790,18:30:00,11/2/2016 0:00,0.6426
27-01-2016 00:00,63912,2655,2790,11:00:00,2/2/2016 0:00,1.28547
27-01-2016 00:00,63916,2790,2655,11:00:00,4/2/2016 0:00,0.6426
27-01-2016 00:00,9288,2655,2790,18:30:00,18-02-2016 00:00,0.6426
28-01-2016 00:00,63916,2790,2655,11:00:00,2/2/2016 0:00,0.6426
30-01-2016 00:00,63912,2655,2790,11:00:00,4/2/2016 0:00,1.92834
29-01-2016 00:00,63912,2655,2790,11:00:00,3/2/2016 0:00,1.28547
28-01-2016 00:00,9288,2655,2790,18:30:00,4/2/2016 0:00,0.6426
28-01-2016 00:00,63912,2655,2790,11:00:00,28-01-2016 00:00,4.49982
27-01-2016 00:00,9288,2655,2790,18:30:00,11/2/2016 0:00,1.28547
30-01-2016 00:00,63916,2790,2655,11:00:00,9/2/2016 0:00,1.28547
31-01-2016 00:00,63912,2655,2790,11:00:00,3/2/2016 0:00,1.28547
31-01-2016 00:00,8192,2655,2790,19:00:00,6/2/2016 0:00,3.85695
1/2/2016 0:00,63912,2655,2790,11:00:00,3/2/2016 0:00,2.57121
1/2/2016 0:00,9288,2655,2790,18:30:00,4/2/2016 0:00,2.57121
31-01-2016 00:00,63916,2790,2655,11:00:00,31-01-2016 00:00,5.78556
29-01-2016 00:00,63912,2655,2790,11:00:00,1/2/2016 0:00,1.28547
31-01-2016 00:00,63916,2790,2655,11:00:00,4/2/2016 0:00,0.6426
2/2/2016 0:00,63912,2655,2790,11:00:00,2/2/2016 0:00,1.28547
30-01-2016 00:00,63912,2655,2790,11:00:00,2/2/2016 0:00,0.6426
2/2/2016 0:00,8192,2655,2790,19:00:00,6/2/2016 0:00,1.92834
2/2/2016 0:00,63916,2790,2655,11:00:00,2/2/2016 0:00,1.28547
31-01-2016 00:00,9288,2655,2790,18:30:00,4/2/2016 0:00,1.92834
2/2/2016 0:00,63916,2790,2655,11:00:00,4/2/2016 0:00,7.0713
2/2/2016 0:00,63916,2790,2655,11:00:00,8/2/2016 0:00,3.85695
1/2/2016 0:00,63916,2790,2655,11:00:00,4/2/2016 0:00,3.21408
30-01-2016 00:00,63916,2790,2655,11:00:00,10/2/2016 0:00,1.28547
3/2/2016 0:00,8192,2655,2790,19:00:00,6/2/2016 0:00,3.21408
31-01-2016 00:00,63912,2655,2790,11:00:00,2/2/2016 0:00,0.6426
1/2/2016 0:00,63916,2790,2655,11:00:00,2/2/2016 0:00,2.57121
2/2/2016 0:00,63912,2655,2790,11:00:00,4/2/2016 0:00,1.92834
3/2/2016 0:00,63912,2655,2790,11:00:00,7/2/2016 0:00,1.28547
2/2/2016 0:00,63912,2655,2790,11:00:00,9/2/2016 0:00,0.6426
2/2/2016 0:00,9288,2655,2790,18:30:00,11/2/2016 0:00,0.6426
1/2/2016 0:00,63912,2655,2790,11:00:00,1/2/2016 0:00,1.92834
3/2/2016 0:00,63916,2790,2655,11:00:00,7/2/2016 0:00,3.21408
2/2/2016 0:00,63912,2655,2790,11:00:00,7/2/2016 0:00,1.28547
2/2/2016 0:00,63916,2790,2655,11:00:00,7/2/2016 0:00,0.6426
3/2/2016 0:00,9288,2655,2790,18:30:00,18-02-2016 00:00,0.6426
5/2/2016 0:00,8192,2655,2790,19:00:00,13-02-2016 00:00,0.6426
3/2/2016 0:00,63912,2655,2790,11:00:00,10/2/2016 0:00,0.6426
7/2/2016 0:00,63912,2655,2790,11:00:00,7/2/2016 0:00,8.35704
6/2/2016 0:00,63912,2655,2790,11:00:00,7/2/2016 0:00,3.21408
4/2/2016 0:00,63916,2790,2655,11:00:00,10/2/2016 0:00,0.6426
6/2/2016 0:00,63916,2790,2655,11:00:00,14-02-2016 00:00,1.28547
7/2/2016 0:00,63916,2790,2655,11:00:00,14-02-2016 00:00,1.28547
7/2/2016 0:00,63916,2790,2655,11:00:00,25-02-2016 00:00,0.6426
5/2/2016 0:00,63912,2655,2790,11:00:00,7/2/2016 0:00,1.92834
4/2/2016 0:00,8192,2655,2790,19:00:00,20-02-2016 00:00,0.6426
7/2/2016 0:00,63916,2790,2655,11:00:00,9/2/2016 0:00,0.6426
7/2/2016 0:00,63912,2655,2790,11:00:00,8/2/2016 0:00,3.85695
9/2/2016 0:00,63912,2655,2790,11:00:00,10/2/2016 0:00,5.78556
8/2/2016 0:00,8192,2655,2790,19:00:00,13-02-2016 00:00,3.85695
5/2/2016 0:00,63916,2790,2655,11:00:00,10/2/2016 0:00,0.6426
7/2/2016 0:00,63912,2655,2790,11:00:00,10/2/2016 0:00,0.6426
5/2/2016 0:00,9288,2655,2790,18:30:00,11/2/2016 0:00,0.6426
8/2/2016 0:00,9288,2655,2790,18:30:00,11/2/2016 0:00,1.92834
9/2/2016 0:00,8192,2655,2790,19:00:00,13-02-2016 00:00,1.92834
9/2/2016 0:00,63916,2790,2655,11:00:00,9/2/2016 0:00,8.99991
9/2/2016 0:00,63916,2790,2655,11:00:00,21-02-2016 00:00,0.6426
10/2/2016 0:00,63912,2655,2790,11:00:00,10/2/2016 0:00,5.78556
7/2/2016 0:00,63916,2790,2655,11:00:00,10/2/2016 0:00,1.28547
7/2/2016 0:00,63916,2790,2655,11:00:00,11/2/2016 0:00,1.28547
9/2/2016 0:00,9288,2655,2790,18:30:00,11/2/2016 0:00,3.85695
10/2/2016 0:00,63912,2655,2790,11:00:00,11/2/2016 0:00,3.85695
9/2/2016 0:00,63912,2655,2790,11:00:00,11/2/2016 0:00,3.85695
10/2/2016 0:00,63916,2790,2655,11:00:00,11/2/2016 0:00,10.28565
10/2/2016 0:00,63916,2790,2655,11:00:00,14-02-2016 00:00,2.57121
8/2/2016 0:00,63916,2790,2655,11:00:00,8/2/2016 0:00,4.49982
10/2/2016 0:00,9288,2655,2790,18:30:00,11/2/2016 0:00,6.42843
10/2/2016 0:00,63916,2790,2655,11:00:00,16-02-2016 00:00,1.92834
8/2/2016 0:00,63912,2655,2790,11:00:00,15-02-2016 00:00,0.6426
10/2/2016 0:00,63916,2790,2655,11:00:00,18-02-2016 00:00,0.6426
11/2/2016 0:00,9288,2655,2790,18:30:00,1/3/2016 0:00,1.28547
9/2/2016 0:00,8192,2655,2790,19:00:00,20-02-2016 00:00,1.28547
10/2/2016 0:00,63916,2790,2655,11:00:00,10/2/2016 0:00,3.85695
8/2/2016 0:00,63912,2655,2790,11:00:00,8/2/2016 0:00,3.21408
8/2/2016 0:00,63916,2790,2655,11:00:00,14-02-2016 00:00,0.6426
9/2/2016 0:00,63912,2655,2790,11:00:00,15-02-2016 00:00,0.6426
11/2/2016 0:00,63912,2655,2790,11:00:00,14-02-2016 00:00,3.21408
12/2/2016 0:00,63916,2790,2655,11:00:00,16-02-2016 00:00,0.6426
12/2/2016 0:00,8192,2655,2790,19:00:00,20-02-2016 00:00,0.6426
12/2/2016 0:00,63912,2655,2790,11:00:00,14-02-2016 00:00,3.85695
11/2/2016 0:00,63912,2655,2790,11:00:00,11/2/2016 0:00,7.0713
11/2/2016 0:00,8192,2655,2790,19:00:00,13-02-2016 00:00,1.92834
9/2/2016 0:00,63916,2790,2655,11:00:00,10/2/2016 0:00,2.57121
11/2/2016 0:00,63912,2655,2790,11:00:00,17-02-2016 00:00,1.28547
13-02-2016 00:00,8192,2655,2790,19:00:00,20-02-2016 00:00,0.6426
11/2/2016 0:00,63916,2790,2655,11:00:00,11/2/2016 0:00,3.21408
14-02-2016 00:00,63912,2655,2790,11:00:00,14-02-2016 00:00,6.42843
14-02-2016 00:00,63916,2790,2655,11:00:00,15-02-2016 00:00,2.57121
12/2/2016 0:00,8192,2655,2790,19:00:00,13-02-2016 00:00,1.28547
12/2/2016 0:00,63916,2790,2655,11:00:00,14-02-2016 00:00,1.92834
13-02-2016 00:00,63916,2790,2655,11:00:00,17-02-2016 00:00,1.92834
15-02-2016 00:00,63912,2655,2790,11:00:00,15-02-2016 00:00,10.92852
14-02-2016 00:00,63912,2655,2790,11:00:00,17-02-2016 00:00,1.92834
14-02-2016 00:00,9288,2655,2790,18:30:00,18-02-2016 00:00,0.6426
13-02-2016 00:00,63912,2655,2790,11:00:00,18-02-2016 00:00,1.28547
13-02-2016 00:00,63912,2655,2790,11:00:00,25-02-2016 00:00,0.6426
14-02-2016 00:00,63916,2790,2655,11:00:00,18-02-2016 00:00,2.57121
14-02-2016 00:00,9288,2655,2790,18:30:00,25-02-2016 00:00,1.28547
15-02-2016 00:00,63916,2790,2655,11:00:00,16-02-2016 00:00,1.92834
14-02-2016 00:00,63916,2790,2655,11:00:00,25-02-2016 00:00,1.28547
14-02-2016 00:00,63916,2790,2655,11:00:00,23-02-2016 00:00,0.6426
14-02-2016 00:00,63912,2655,2790,11:00:00,16-02-2016 00:00,1.92834
13-02-2016 00:00,63916,2790,2655,11:00:00,15-02-2016 00:00,5.14269
17-02-2016 00:00,63916,2790,2655,11:00:00,17-02-2016 00:00,8.99991
15-02-2016 00:00,9288,2655,2790,18:30:00,18-02-2016 00:00,3.85695
